"rgn_id","sciname","category"
4,"Caretta caretta","EN"
3,"Caretta caretta","EN"
2,"Caretta caretta","EN"
1,"Caretta caretta","EN"
10,"Caretta caretta","EN"
7,"Caretta caretta","EN"
11,"Caretta caretta","EN"
8,"Caretta caretta","EN"
6,"Caretta caretta","EN"
9,"Caretta caretta","EN"
5,"Caretta caretta","EN"
4,"Cetorhinus maximus","VU"
3,"Cetorhinus maximus","VU"
2,"Cetorhinus maximus","VU"
1,"Cetorhinus maximus","VU"
10,"Cetorhinus maximus","VU"
7,"Cetorhinus maximus","VU"
11,"Cetorhinus maximus","VU"
8,"Cetorhinus maximus","VU"
6,"Cetorhinus maximus","VU"
9,"Cetorhinus maximus","VU"
5,"Cetorhinus maximus","VU"
